tight_capacity,recycle,completion_rate_mean,completion_rate_lo,completion_rate_hi,active_completion_rate_mean,active_completion_rate_lo,active_completion_rate_hi,active_demand_share_mean,active_demand_share_lo,active_demand_share_hi,velocity_mean,velocity_lo,velocity_hi,balance_gini_mean,balance_gini_lo,balance_gini_hi,price_index_mean,price_index_lo,price_index_hi,acceptance_mean,acceptance_lo,acceptance_hi,reciprocal_volume_share_mean,reciprocal_volume_share_lo,reciprocal_volume_share_hi,launch5_completion_mean,launch5_completion_lo,launch5_completion_hi,late30_completion_mean,late30_completion_lo,late30_completion_hi,late30_active_completion_mean,late30_active_completion_lo,late30_active_completion_hi,launch5_bottom_access_mean,launch5_bottom_access_lo,launch5_bottom_access_hi,late30_bottom_access_mean,late30_bottom_access_lo,late30_bottom_access_hi,late30_price_mean,late30_price_lo,late30_price_hi
False,False,0.380192727673128,0.37268960851779603,0.38769584682846,0.380192727673128,0.37268960851779603,0.38769584682846,1.0,1.0,1.0,0.13356435432399097,0.13126950742692975,0.1358592012210522,0.5839784191240827,0.5728465651731286,0.5951102730750367,0.664591124740539,0.6623296554861285,0.6668525939949496,0.946115613002595,0.9442050864908453,0.9480261395143446,0.4593214322382126,0.44031680683846297,0.4783260576379622,0.22908137094385816,0.22264920413880118,0.23551353774891515,0.3933424196680789,0.38437171646010776,0.4023131228760501,0.3933424196680789,0.38437171646010776,0.4023131228760501,0.06747863047623107,0.06084737840425284,0.07410988254820929,0.05888850464552788,0.05265476938572105,0.06512223990533472,0.664591124740539,0.6623296554861285,0.6668525939949496
False,True,0.4246635518442724,0.4149000033570049,0.4344271003315399,0.4246635518442724,0.4149000033570049,0.4344271003315399,1.0,1.0,1.0,0.15095596434719677,0.14765051527982423,0.1542614134145693,0.5562808064761096,0.5441161207032027,0.5684454922490164,0.719609583187585,0.715410504648212,0.7238086617269579,0.915978296870288,0.913971682910722,0.917984910829854,0.4385641154982702,0.4177481419286603,0.4593800890678801,0.22908137094385816,0.22264920413880118,0.23551353774891515,0.45042382459845964,0.43956784306203056,0.4612798061348887,0.45042382459845964,0.43956784306203056,0.4612798061348887,0.06747863047623107,0.06084737840425284,0.07410988254820929,0.08699290531312233,0.08137682740982721,0.09260898321641745,0.719609583187585,0.715410504648212,0.7238086617269579
True,False,0.3781669908525191,0.3696791564755699,0.38665482522946826,0.3781669908525191,0.3696791564755699,0.38665482522946826,1.0,1.0,1.0,0.13816860389979,0.1350777047696761,0.1412595030299039,0.5185329137432346,0.508114128124942,0.5289516993615272,0.7242089730401585,0.7216301833177693,0.7267877627625478,0.6855535449376875,0.6840253698117131,0.6870817200636619,0.4365037379785705,0.41290762817438503,0.460099847782756,0.23233212037037526,0.22657676499168988,0.23808747574906064,0.38392838242076677,0.3757966927170302,0.39206007212450333,0.38392838242076677,0.3757966927170302,0.39206007212450333,0.0690565239720075,0.06314400689800581,0.07496904104600918,0.06463057929396651,0.05961188735477967,0.06964927123315336,0.7242089730401585,0.7216301833177693,0.7267877627625478
True,True,0.414430126530893,0.4041502551000155,0.4247099979617705,0.414430126530893,0.4041502551000155,0.4247099979617705,1.0,1.0,1.0,0.15373695075868737,0.14976924648197393,0.15770465503540082,0.511644116930526,0.4986530491203008,0.5246351847407512,0.8011242082930504,0.7975570657613793,0.8046913508247215,0.6582768902903108,0.657090320001043,0.6594634605795786,0.4152349211535694,0.39588635749460044,0.4345834848125384,0.23233212037037526,0.22657676499168988,0.23808747574906064,0.4241407978708005,0.4118986250835352,0.4363829706580658,0.4241407978708005,0.4118986250835352,0.4363829706580658,0.0690565239720075,0.06314400689800581,0.07496904104600918,0.08048128573033447,0.0751601122668031,0.08580245919386585,0.8011242082930504,0.7975570657613793,0.8046913508247215
