coverage,completion_rate_mean,completion_rate_lo,completion_rate_hi,active_completion_rate_mean,active_completion_rate_lo,active_completion_rate_hi,active_demand_share_mean,active_demand_share_lo,active_demand_share_hi,velocity_mean,velocity_lo,velocity_hi,balance_gini_mean,balance_gini_lo,balance_gini_hi,price_index_mean,price_index_lo,price_index_hi,acceptance_mean,acceptance_lo,acceptance_hi,reciprocal_volume_share_mean,reciprocal_volume_share_lo,reciprocal_volume_share_hi,launch5_completion_mean,launch5_completion_lo,launch5_completion_hi,late30_completion_mean,late30_completion_lo,late30_completion_hi,late30_active_completion_mean,late30_active_completion_lo,late30_active_completion_hi,launch5_bottom_access_mean,launch5_bottom_access_lo,launch5_bottom_access_hi,late30_bottom_access_mean,late30_bottom_access_lo,late30_bottom_access_hi,late30_price_mean,late30_price_lo,late30_price_hi
0.2,0.07155515941699785,0.06680859935742166,0.07630171947657403,0.17784528893203383,0.1662610439237536,0.18942953394031406,0.4036335708385085,0.38813599373355445,0.4191311479434625,0.02136573110476254,0.020056855718224246,0.022674606491300837,0.8821347733423812,0.8706178486042944,0.8936516980804681,0.8519988991461942,0.8275610677264131,0.8764367305659753,0.6255818216280264,0.6085581580791753,0.6426054851768775,0.47199456859918437,0.4316633686459752,0.5123257685523935,0.22541733194975566,0.21989571917160228,0.23093894472790905,0.04508559398198237,0.039247979173599595,0.050923208790365146,0.11227379159871584,0.09854074592207478,0.1260068372753569,0.12788656981431074,0.12172111343625534,0.13405202619236614,0.0,0.0,0.0,0.8519988991461942,0.8275610677264131,0.8764367305659753
0.5,0.16256854976492513,0.1527134577979025,0.17242364173194777,0.2597592613576709,0.24508103828891842,0.2744374844264234,0.6261391368673092,0.6116044657166335,0.6406738080179848,0.04549140284191662,0.042959924210895915,0.048022881472937325,0.8470780922600067,0.8404011235879376,0.8537550609320759,0.7678878393821729,0.7525133963083788,0.783262282455967,0.8231293830159638,0.8152128590615898,0.8310459069703379,0.5043864167335361,0.4764197806749587,0.5323530527921135,0.4151697311446002,0.40683589729955877,0.42350356498964165,0.11715013405590324,0.10568477388778236,0.12861549422402413,0.1872456767794503,0.17006690698638358,0.20442444657251704,0.23867501809283972,0.23077507843559578,0.24657495775008367,7.020623080298375e-05,-2.5068674381345944e-05,0.00016548113598731346,0.7678878393821729,0.7525133963083788,0.783262282455967
0.8,0.3257354379824847,0.31399822463195415,0.3374726513330153,0.38003123185726806,0.36587642917038365,0.39418603454415246,0.8575257357164533,0.8494136432822115,0.8656378281506951,0.08589353134460162,0.08301302956354573,0.08877403312565751,0.7461359240942563,0.7328417495357709,0.7594300986527418,0.7634356309128576,0.7533006084310185,0.7735706533946967,0.8772983498416831,0.8724740367570618,0.8821226629263044,0.45118965166240665,0.4370314587666603,0.46534784455815303,0.5999735257094934,0.5869252076887369,0.6130218437302498,0.2782327119801427,0.2650514113138657,0.2914140126464197,0.3246878863082058,0.3087460145816442,0.34062975803476736,0.31857864328243624,0.30568828047703334,0.33146900608783914,0.0019763266336457843,0.0014097260049149155,0.002542927262376653,0.7634356309128576,0.7533006084310185,0.7735706533946967
1.0,0.4800766640697017,0.4664233237341332,0.49373000440527015,0.4800766640697017,0.4664233237341332,0.49373000440527015,1.0,1.0,1.0,0.12380999868278275,0.12030896016220663,0.12731103720335887,0.6279403038047855,0.6114622939202723,0.6444183136892987,0.7747710858194072,0.7670460587368383,0.7824961129019762,0.9023598230703579,0.8991983279931839,0.9055213181475319,0.4225527675231338,0.40688703037174256,0.43821850467452506,0.7188830498670523,0.7060423539067945,0.7317237458273101,0.44647726288512307,0.43111401635686314,0.461840509413383,0.44647726288512307,0.43111401635686314,0.461840509413383,0.3813261467772716,0.3721039593785984,0.3905483341759448,0.06647319184081613,0.060812365426923705,0.07213401825470855,0.7747710858194072,0.7670460587368383,0.7824961129019762
