completion_rate,active_completion_rate,active_demand_share,velocity,balance_gini,price_index,acceptance,reciprocal_volume_share,launch5_completion,early30_completion,late30_completion,late30_active_completion,launch5_bottom_access,late30_bottom_access,launch5_price,late30_price,late30_capacity_pressure,conservation_error,coverage,mean_balance,top10_share,tau,recycle,tight_capacity,seed,experiment
0.4350257542310522,0.4350257542310522,1.0,0.14586342740611108,0.6132717229308815,0.7144738646089268,0.916112821965556,0.4210081190798376,0.6297760413010645,0.47048536780837585,0.43672516593648314,0.43672516593648314,0.20805905153494178,0.09448994930096896,0.9874698335353063,0.7144738646089268,0.6591207971332476,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2006,stock
0.44379443127962087,0.44379443127962087,1.0,0.14879787786976148,0.5858333569105851,0.7127706875372543,0.9087381263674279,0.45135991990655766,0.6473644216577767,0.45541406424365183,0.44702306636232464,0.44702306636232464,0.2302025069107841,0.07241176660716214,0.986955984214535,0.7127706875372543,0.653805333286874,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2007,stock
0.4380710849214933,0.4380710849214933,1.0,0.1431737651274696,0.5711829037612064,0.7246164127773873,0.9119647651177469,0.4362336114421931,0.6106124919910693,0.45491365763839703,0.458393593440911,0.458393593440911,0.20398049124456458,0.07588915941805996,0.9864601131242843,0.7246164127773873,0.657998668924873,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2016,stock
0.4423133996141861,0.4423133996141861,1.0,0.14833639793087508,0.6070115802583274,0.7040091563322551,0.9085116022393461,0.4352092594145769,0.6458800480905416,0.4650784978492429,0.4489396670295967,0.4489396670295967,0.21986193753845754,0.06886100068213018,0.9867854834825206,0.7040091563322551,0.6629518612195102,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2017,stock
0.3986476500147798,0.3986476500147798,1.0,0.13532060321197456,0.6266309631538758,0.7147707644255742,0.9168283113572618,0.4231161368060061,0.6197856820601173,0.4278912378061844,0.405983926035176,0.405983926035176,0.2141885493784228,0.0568010407408426,0.9865197356213538,0.7147707644255742,0.6583047802250939,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2018,stock
0.46868724432874675,0.46868724432874675,1.0,0.15525678215683913,0.5705702100034757,0.7244578914471779,0.9202900932986856,0.44037134015710544,0.617303534944414,0.466946372120471,0.48323498640030976,0.48323498640030976,0.23108831044574032,0.07864738072711358,0.987296095152896,0.7244578914471779,0.6460093082897822,2.2737367544323206e-13,1.0,1.5,0.1,0.01,True,False,2019,stock
0.4894957983193277,0.4894957983193277,1.0,0.12784656105347256,0.6379237959452171,0.7676526390720537,0.9074050056908353,0.40268052104510205,0.7239796380761032,0.5713635704137379,0.45222758389842116,0.45222758389842116,0.4201817322926205,0.08936007496238767,0.9898551100212771,0.7676526390720537,0.660709361861591,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2000,stock
0.5280552564150173,0.5280552564150173,1.0,0.13538494044600952,0.6001657759360897,0.7625234831771242,0.8939203628550574,0.44233473980309423,0.7360375772613152,0.6010140193034704,0.5064108295504256,0.5064108295504256,0.3820776359809817,0.07929512494657094,0.990172579028459,0.7625234831771242,0.6636339315152497,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2001,stock
0.527617994100295,0.527617994100295,1.0,0.1371001978689849,0.5812198391862156,0.7666244439591698,0.8984790955961912,0.41980571668180866,0.7375412394112605,0.5958047437298204,0.5080357469092533,0.5080357469092533,0.3738668629133345,0.06949837444939143,0.9897974180274385,0.7666244439591698,0.6758020654348631,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2002,stock
0.47491378351318275,0.47491378351318275,1.0,0.12128350138592102,0.6447344260418082,0.7822215555131368,0.9069551034719684,0.44819239478410244,0.7235581412886712,0.5576920844513725,0.4241225258693357,0.4241225258693357,0.35670197031211054,0.07548687734349906,0.9903816952365003,0.7822215555131368,0.6621157010707115,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2003,stock
0.5068029739776951,0.5068029739776951,1.0,0.1300010754004211,0.5700402905560626,0.7920060690351126,0.8954103439200154,0.417663023545808,0.7020841975969104,0.5749638558831915,0.4788255910265374,0.4788255910265374,0.36136139906301196,0.08062381646092275,0.9900651315914601,0.7920060690351126,0.6678474826547639,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2004,stock
0.501262532491645,0.501262532491645,1.0,0.12823057777591312,0.5670636372929747,0.780857222814808,0.9087462342877058,0.4160308170975628,0.7332590735709601,0.5736266267462685,0.4871185564838828,0.4871185564838828,0.40303867883528904,0.08694986682729154,0.9896882105381553,0.780857222814808,0.6577504718193075,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2005,stock
0.5034726050049608,0.5034726050049608,1.0,0.12969534997144988,0.5794021466723474,0.7936005404250203,0.8973187292129762,0.40391212320268594,0.7174897475490625,0.5797967557796925,0.4727244823401209,0.4727244823401209,0.3386679681841372,0.09967504231566097,0.9903979032593389,0.7936005404250203,0.672391202844791,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2006,stock
0.4890197385475688,0.4890197385475688,1.0,0.12602645506665958,0.5950407455228586,0.7950166942990289,0.8942955181083493,0.4483150321847785,0.7277452498382109,0.5503725487335321,0.4579794562663093,0.4579794562663093,0.3943168033852896,0.06666339463955158,0.9902104034734185,0.7950166942990289,0.6680459218296898,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2007,stock
0.4567664317083072,0.4567664317083072,1.0,0.11974118607601868,0.6390463425472086,0.7599987140827397,0.8886771686309392,0.4000969540276319,0.7209093920879377,0.5323513836466657,0.41699214471187485,0.41699214471187485,0.39003452996690957,0.04130918324084592,0.9900650766450199,0.7599987140827397,0.6782933409657556,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2008,stock
0.5225271879854997,0.5225271879854997,1.0,0.13439890179916544,0.5668066877142324,0.7841134486732994,0.903310493114606,0.40754636839869746,0.7510322289969616,0.589411278237863,0.4964991844996821,0.4964991844996821,0.39531779080677837,0.09137748583783414,0.9905503554648923,0.7841134486732994,0.6635899319525929,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2009,stock
0.5039463008040127,0.5039463008040127,1.0,0.12993610258112068,0.5944648982090759,0.7786845854305567,0.9019236196992234,0.4233752927400468,0.7106955165688225,0.5772110109958172,0.46945093905025037,0.46945093905025037,0.3587361014206132,0.06397540051055943,0.9904326590536003,0.7786845854305567,0.6664545354744644,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2010,stock
0.4725303069383544,0.4725303069383544,1.0,0.12229158454218449,0.5750060323769361,0.8029844720501933,0.8915845100204051,0.4157829070492826,0.6917949405540647,0.5319370057707745,0.45414167925226223,0.45414167925226223,0.3192857690832374,0.05555378669901481,0.9901549174655052,0.8029844720501933,0.6704490291909546,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2011,stock
0.48116006527221483,0.48116006527221483,1.0,0.12593536499539904,0.656223139086634,0.7490150001024307,0.8992872123182417,0.4804994604593803,0.7348231626304415,0.5667138580193882,0.441708012625914,0.441708012625914,0.3652679526126088,0.06267588297786947,0.9902347833460146,0.7490150001024307,0.6679093738509313,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2012,stock
0.4799763558445397,0.4799763558445397,1.0,0.12286565697899238,0.6146539468360037,0.7970829281599594,0.8913818239236283,0.4138700738916256,0.7011017996042476,0.5451404663338659,0.44585269302966657,0.44585269302966657,0.39408474750956296,0.060004674321962645,0.9899765088163278,0.7970829281599594,0.6714311023334701,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2013,stock
0.48407903028505767,0.48407903028505767,1.0,0.12535889480244666,0.6194108005045502,0.7691444315499822,0.8956132669878732,0.4169538249483115,0.7697598051260216,0.5859211778855903,0.43075231144962783,0.43075231144962783,0.42917573054424496,0.06072163790708138,0.989903113611837,0.7691444315499822,0.670980920589154,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2014,stock
0.4923331494760066,0.4923331494760066,1.0,0.12817122891982105,0.6108217999013279,0.7737883562560738,0.900428309633242,0.46142355665098217,0.7390805466925394,0.5746188841062313,0.4521558496788481,0.4521558496788481,0.3932326051320528,0.06534930960711677,0.9899836794927774,0.7737883562560738,0.6727981067217298,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2015,stock
0.49688288555736976,0.49688288555736976,1.0,0.12587528077501872,0.6208114900218595,0.7888272554232717,0.8980760790685023,0.44973861090365946,0.7097280849761896,0.5582921106482922,0.46958214919216873,0.46958214919216873,0.38178220447438027,0.07556716043420834,0.9898091872652361,0.7888272554232717,0.6672790313627389,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2016,stock
0.48388648388648386,0.48388648388648386,1.0,0.126509534929232,0.6546422042944251,0.7459315824102871,0.9049227587207898,0.3758984554213182,0.7435191156780464,0.5675786823333364,0.44943089429361865,0.44943089429361865,0.4074969481203671,0.07067938025530322,0.9896292073454536,0.7459315824102871,0.6671452983019627,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2017,stock
0.44231700502886945,0.44231700502886945,1.0,0.11478190453515237,0.6820651177591701,0.7844654284277957,0.8981228051576247,0.3913592723597777,0.7447862979368977,0.5324844186051976,0.3927957526268042,0.3927957526268042,0.4081989862583287,0.043692282917745726,0.9901887490348168,0.7844654284277957,0.6645647461005344,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2018,stock
0.5197246687883946,0.5197246687883946,1.0,0.13351229623687222,0.5900834831916548,0.776330154247201,0.9072537414914464,0.42986328681287383,0.7406384100587088,0.587987869687425,0.5018133459012496,0.5018133459012496,0.4176585521828605,0.08519740584010564,0.9905779999040357,0.776330154247201,0.6650933049611188,2.2737367544323206e-13,1.0,2.0,0.1,0.01,True,False,2019,stock
0.5373800490961839,0.5373800490961839,1.0,0.07156604422851766,0.6907034613777363,0.882970656195295,0.8800079149842511,0.40109357696567,0.7957138499089857,0.6661318380665409,0.46066540474424555,0.46066540474424555,0.7677750363371804,0.08707901265631995,0.993242725203304,0.882970656195295,0.67115155942577,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2000,stock
0.5856099640434445,0.5856099640434445,1.0,0.07859479501929237,0.6475115376852185,0.8997325619288487,0.8743116594245381,0.42359792378782124,0.8005596900675241,0.7130770279165745,0.505412482176198,0.505412482176198,0.7741923785647822,0.10307140714260575,0.993455949128532,0.8997325619288487,0.6825734778544813,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2001,stock
0.5726971260132645,0.5726971260132645,1.0,0.07696341477609697,0.5995795390503758,0.9031470494884977,0.8698831418555273,0.3878273177636235,0.8057672745582869,0.6846661277021363,0.5118028361643885,0.5118028361643885,0.7615854426040577,0.06781400931877622,0.9932282974555994,0.9031470494884977,0.6910303225511781,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2002,stock
0.5446058091286307,0.5446058091286307,1.0,0.07179276402816508,0.649384156773819,0.9384344192965297,0.8661610596222086,0.4010884353741497,0.8090071725342899,0.6757102036415198,0.46769176391181194,0.46769176391181194,0.7797527464868464,0.09054493265911343,0.993369162261122,0.9384344192965297,0.6954642458368546,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2003,stock
0.5587604467125212,0.5587604467125212,1.0,0.07458495063828662,0.6019463454204452,0.9417980018231328,0.8728428212550292,0.4011250827266711,0.7719200670535924,0.6722789660926972,0.494567476649236,0.494567476649236,0.7299154555425742,0.053393842998156346,0.9934258490875129,0.9417980018231328,0.6819665535946999,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2004,stock
0.551924581734173,0.551924581734173,1.0,0.07292825846288685,0.6148990048398757,0.955922622585809,0.8585852424200257,0.39738050229543614,0.8099044197203531,0.6793103324851101,0.4813133146564592,0.4813133146564592,0.7443556621450376,0.07027989713858955,0.992731058298203,0.955922622585809,0.6908260407211676,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2005,stock
0.5554899427938734,0.5554899427938734,1.0,0.07424333893136598,0.6113348440869533,0.9624961755519047,0.8751192447441402,0.432662281575975,0.7922140107326641,0.6866104125847879,0.478836818913454,0.478836818913454,0.7760700496197913,0.07753678219842029,0.993812430030378,0.9624961755519047,0.6868914153314157,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2006,stock
0.5406886338393188,0.5406886338393188,1.0,0.07272750454537052,0.6599388647454516,0.8794483331566624,0.8699590823277423,0.37893727745823064,0.806105112266358,0.6681629078014206,0.46819564607937786,0.46819564607937786,0.7892051906829807,0.07254233977569022,0.9933652792957173,0.8794483331566624,0.6823588331482774,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2007,stock
0.49715194555407605,0.49715194555407605,1.0,0.06907900168708721,0.6918345307521796,0.844140799065823,0.8663482185597318,0.393943902983409,0.7691984831683131,0.6348030879670233,0.4159981589556921,0.4159981589556921,0.7103905517541887,0.04886749718624487,0.9932004396396706,0.844140799065823,0.6956363230402403,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2008,stock
0.5809340537339945,0.5809340537339945,1.0,0.07692446702352634,0.5995191241613282,0.9466901814475911,0.8832516007144853,0.39221556886227543,0.8183528845843059,0.6938994374320048,0.5163411037977786,0.5163411037977786,0.7909150241729759,0.09329233710946884,0.993716045646989,0.9466901814475911,0.6843717564388719,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2009,stock
0.5480328353793817,0.5480328353793817,1.0,0.07364760310675036,0.617132440380957,0.930274150831241,0.8643841160016624,0.3992982929626881,0.8013479664817238,0.6759668539598924,0.46715274410966506,0.46715274410966506,0.7604353262649677,0.05985696570665603,0.9936091116294408,0.930274150831241,0.6936507392722308,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2010,stock
0.5170820084300821,0.5170820084300821,1.0,0.06943446285821636,0.6342187119526228,0.9492069950038141,0.8700250406911915,0.3563103324991062,0.7569724349724349,0.6334478050469552,0.4496161039386406,0.4496161039386406,0.7225973079257185,0.05328481876359314,0.9936191745943834,0.9492069950038141,0.6914343425030082,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2011,stock
0.513222986795611,0.513222986795611,1.0,0.06867799730501047,0.653037866152848,0.9157687006569284,0.8618758102327361,0.3995506595158719,0.8107167722519751,0.6459966178784585,0.43583827591322993,0.43583827591322993,0.785345667658006,0.06627355382585116,0.9932086941207754,0.9157687006569284,0.6950445975126088,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2012,stock
0.5286574775507188,0.5286574775507188,1.0,0.07087386984153464,0.674733324451422,0.9150726045679899,0.8708371844319488,0.4085698308402069,0.7632823317732578,0.6459388630437852,0.4613520373766825,0.4613520373766825,0.7644737890236046,0.06765565064708558,0.9934763512019744,0.9150726045679899,0.6825006847950018,4.547473508864641e-13,1.0,4.0,0.1,0.01,True,False,2013,stock
